image_id,path,class,original_class,class_name,split_ss1,split_ss2,split_ss3,split_ps1,split_ps2,split_ps3
473,/scratch_global/yannick/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0042_2302.jpg,8,9,009.Brewer_Blackbird,test,test,test,val,val,val
474,/scratch_global/yannick/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0045_2303.jpg,8,9,009.Brewer_Blackbird,test,test,test,seen_test_val,val,val
475,/scratch_global/yannick/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0065_2310.jpg,8,9,009.Brewer_Blackbird,test,test,test,val,val,seen_test_val
476,/scratch_global/yannick/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0097_2322.jpg,8,9,009.Brewer_Blackbird,test,test,test,val,val,seen_test_val
477,/scratch_global/yannick/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0133_2324.jpg,8,9,009.Brewer_Blackbird,test,test,test,val,seen_test_val,val
478,/scratch_global/yannick/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0070_2325.jpg,8,9,009.Brewer_Blackbird,test,test,test,val,val,seen_test_val
479,/scratch_global/yannick/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0116_2327.jpg,8,9,009.Brewer_Blackbird,test,test,test,val,val,val
480,/scratch_global/yannick/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0027_2329.jpg,8,9,009.Brewer_Blackbird,test,test,test,seen_test_val,val,val
481,/scratch_global/yannick/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0112_2340.jpg,8,9,009.Brewer_Blackbird,test,test,test,val,val,seen_test_val
482,/scratch_global/yannick/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0079_2343.jpg,8,9,009.Brewer_Blackbird,test,test,test,val,val,val
483,/scratch_global/yannick/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0004_2345.jpg,8,9,009.Brewer_Blackbird,test,test,test,val,val,val
484,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0091_4096.jpg,9,10,010.Red_winged_Blackbird,train,train,val,train,train,seen_val
485,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0059_4612.jpg,9,10,010.Red_winged_Blackbird,seen_test_train,train,seen_test_val,train,train,train
486,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0054_4625.jpg,9,10,010.Red_winged_Blackbird,seen_test_train,train,val,seen_test_train,train,train
487,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0022_4483.jpg,9,10,010.Red_winged_Blackbird,train,train,val,train,train,train
488,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0017_4116.jpg,9,10,010.Red_winged_Blackbird,train,train,seen_test_val,seen_test_train,seen_test_train,train
489,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0079_4527.jpg,9,10,010.Red_winged_Blackbird,train,seen_test_train,val,train,train,train
490,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0075_4953.jpg,9,10,010.Red_winged_Blackbird,train,seen_val,seen_test_val,train,seen_test_train,train
491,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0005_5636.jpg,9,10,010.Red_winged_Blackbird,train,train,val,train,train,train
492,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0058_4141.jpg,9,10,010.Red_winged_Blackbird,train,train,val,train,train,seen_test_train
493,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0074_4146.jpg,9,10,010.Red_winged_Blackbird,seen_val,train,seen_test_val,train,seen_test_train,train
494,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0042_3635.jpg,9,10,010.Red_winged_Blackbird,train,train,val,seen_val,seen_val,train
495,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0049_5598.jpg,9,10,010.Red_winged_Blackbird,train,train,val,seen_val,train,seen_val
496,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0023_5257.jpg,9,10,010.Red_winged_Blackbird,seen_test_train,train,val,train,train,train
497,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0093_5948.jpg,9,10,010.Red_winged_Blackbird,seen_test_train,seen_val,val,train,train,train
498,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0064_4936.jpg,9,10,010.Red_winged_Blackbird,seen_val,seen_val,val,seen_test_train,train,seen_val
499,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0104_3918.jpg,9,10,010.Red_winged_Blackbird,seen_val,train,val,train,train,train
500,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0060_4688.jpg,9,10,010.Red_winged_Blackbird,train,seen_val,val,train,train,train
501,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0024_4180.jpg,9,10,010.Red_winged_Blackbird,train,train,val,train,seen_val,seen_test_train
502,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0061_4196.jpg,9,10,010.Red_winged_Blackbird,train,train,seen_test_val,train,train,train
503,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0089_4188.jpg,9,10,010.Red_winged_Blackbird,train,train,val,train,train,seen_val
504,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0101_6244.jpg,9,10,010.Red_winged_Blackbird,train,seen_test_train,val,seen_val,train,seen_val
505,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0028_4709.jpg,9,10,010.Red_winged_Blackbird,train,train,seen_test_val,train,seen_val,seen_test_train
506,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0109_4454.jpg,9,10,010.Red_winged_Blackbird,seen_test_train,train,val,seen_test_train,train,seen_val
507,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0001_3695.jpg,9,10,010.Red_winged_Blackbird,train,seen_val,val,train,train,train
508,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0053_4072.jpg,9,10,010.Red_winged_Blackbird,seen_test_train,train,seen_test_val,seen_test_train,seen_test_train,train
509,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0006_6005.jpg,9,10,010.Red_winged_Blackbird,train,train,val,train,train,train
510,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0007_3706.jpg,9,10,010.Red_winged_Blackbird,seen_test_train,train,val,train,train,seen_test_train
511,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0012_6015.jpg,9,10,010.Red_winged_Blackbird,train,train,val,seen_val,train,train
512,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0013_5762.jpg,9,10,010.Red_winged_Blackbird,seen_test_train,train,val,train,seen_test_train,seen_test_train
513,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0062_4233.jpg,9,10,010.Red_winged_Blackbird,train,train,val,train,seen_val,train
514,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0099_3985.jpg,9,10,010.Red_winged_Blackbird,seen_test_train,train,val,seen_val,train,train
515,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0046_4242.jpg,9,10,010.Red_winged_Blackbird,train,train,val,seen_val,train,seen_test_train
516,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0071_3988.jpg,9,10,010.Red_winged_Blackbird,train,train,val,train,seen_test_train,seen_val
517,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0027_4123.jpg,9,10,010.Red_winged_Blackbird,train,seen_val,val,train,seen_test_train,seen_test_train
518,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0032_4004.jpg,9,10,010.Red_winged_Blackbird,train,train,seen_test_val,train,train,train
519,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0088_4007.jpg,9,10,010.Red_winged_Blackbird,train,train,val,seen_val,seen_val,seen_val
520,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0040_4522.jpg,9,10,010.Red_winged_Blackbird,train,train,seen_test_val,seen_test_train,seen_val,train
521,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0010_6386.jpg,9,10,010.Red_winged_Blackbird,train,train,seen_test_val,train,seen_test_train,train
522,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0045_4526.jpg,9,10,010.Red_winged_Blackbird,seen_val,train,seen_test_val,train,train,seen_val
523,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0014_3761.jpg,9,10,010.Red_winged_Blackbird,train,train,val,seen_val,train,train
524,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0021_3767.jpg,9,10,010.Red_winged_Blackbird,train,seen_test_train,val,train,train,train
525,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0065_4026.jpg,9,10,010.Red_winged_Blackbird,train,train,val,seen_val,seen_test_train,seen_val
526,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0039_4285.jpg,9,10,010.Red_winged_Blackbird,seen_val,train,seen_test_val,train,train,seen_test_train
527,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0081_6081.jpg,9,10,010.Red_winged_Blackbird,seen_test_train,seen_val,seen_test_val,train,seen_test_train,train
528,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0029_4804.jpg,9,10,010.Red_winged_Blackbird,seen_test_train,train,seen_test_val,train,seen_val,seen_test_train
529,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0052_5575.jpg,9,10,010.Red_winged_Blackbird,seen_val,train,seen_test_val,train,seen_test_train,train
530,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0096_5019.jpg,9,10,010.Red_winged_Blackbird,train,seen_val,val,seen_val,train,train
531,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0066_5070.jpg,9,10,010.Red_winged_Blackbird,train,seen_test_train,val,train,seen_val,train
532,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0009_5841.jpg,9,10,010.Red_winged_Blackbird,seen_val,train,seen_test_val,train,train,train
533,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0020_4050.jpg,9,10,010.Red_winged_Blackbird,train,seen_test_train,val,seen_test_train,seen_val,seen_test_train
534,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0011_5845.jpg,9,10,010.Red_winged_Blackbird,train,train,val,train,seen_val,train
535,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0085_5846.jpg,9,10,010.Red_winged_Blackbird,seen_val,train,val,train,train,train
536,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0047_3802.jpg,9,10,010.Red_winged_Blackbird,train,train,val,seen_test_train,train,train
537,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0025_5342.jpg,9,10,010.Red_winged_Blackbird,seen_test_train,train,val,seen_test_train,train,train
538,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0094_5856.jpg,9,10,010.Red_winged_Blackbird,train,seen_val,seen_test_val,train,train,seen_test_train
539,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0105_4842.jpg,9,10,010.Red_winged_Blackbird,train,train,val,train,seen_val,train
540,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0072_4338.jpg,9,10,010.Red_winged_Blackbird,train,train,val,seen_test_train,train,train
541,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0044_5621.jpg,9,10,010.Red_winged_Blackbird,seen_val,train,val,seen_val,train,seen_val
542,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0055_4345.jpg,9,10,010.Red_winged_Blackbird,train,train,val,train,train,seen_test_train
543,/scratch_global/yannick/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0078_5372.jpg,9,10,010.Red_winged_Blackbird,train,train,val,seen_test_train,seen_test_train,train
544,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0086_6658.jpg,10,11,011.Rusty_Blackbird,train,train,seen_test_val,train,val,train
545,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0113_6664.jpg,10,11,011.Rusty_Blackbird,train,seen_val,val,seen_test_train,val,train
546,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,10,11,011.Rusty_Blackbird,seen_val,seen_test_train,val,train,val,train
547,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0054_6676.jpg,10,11,011.Rusty_Blackbird,seen_val,seen_test_train,val,train,val,seen_val
548,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0020_6679.jpg,10,11,011.Rusty_Blackbird,seen_val,seen_test_train,val,seen_test_train,val,seen_val
549,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0016_6684.jpg,10,11,011.Rusty_Blackbird,train,train,val,train,val,seen_test_train
550,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0104_6685.jpg,10,11,011.Rusty_Blackbird,seen_test_train,seen_test_train,val,train,val,train
551,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0043_2597.jpg,10,11,011.Rusty_Blackbird,train,train,val,seen_val,val,seen_val
552,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0091_6695.jpg,10,11,011.Rusty_Blackbird,seen_val,train,val,train,val,seen_val
553,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0109_6698.jpg,10,11,011.Rusty_Blackbird,train,train,val,seen_test_train,seen_test_val,train
554,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0031_6699.jpg,10,11,011.Rusty_Blackbird,train,train,val,seen_test_train,seen_test_val,seen_test_train
555,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0019_6704.jpg,10,11,011.Rusty_Blackbird,seen_val,train,val,seen_val,val,train
556,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0081_6967.jpg,10,11,011.Rusty_Blackbird,seen_test_train,train,val,seen_test_train,val,train
557,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0085_6713.jpg,10,11,011.Rusty_Blackbird,seen_test_train,seen_test_train,val,seen_test_train,val,train
558,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0051_6715.jpg,10,11,011.Rusty_Blackbird,seen_val,train,seen_test_val,train,val,seen_test_train
559,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0076_6716.jpg,10,11,011.Rusty_Blackbird,seen_test_train,seen_test_train,val,train,val,train
560,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0075_6717.jpg,10,11,011.Rusty_Blackbird,train,seen_val,val,seen_test_train,val,train
561,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0087_6727.jpg,10,11,011.Rusty_Blackbird,train,train,seen_test_val,train,seen_test_val,train
562,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0122_6736.jpg,10,11,011.Rusty_Blackbird,seen_test_train,train,val,train,seen_test_val,train
563,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0112_3415.jpg,10,11,011.Rusty_Blackbird,train,seen_test_train,val,seen_test_train,val,train
564,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0073_6744.jpg,10,11,011.Rusty_Blackbird,seen_val,train,val,train,val,train
565,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0003_6749.jpg,10,11,011.Rusty_Blackbird,seen_val,train,val,train,val,train
566,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0023_6752.jpg,10,11,011.Rusty_Blackbird,seen_val,seen_val,val,train,val,train
567,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0047_7009.jpg,10,11,011.Rusty_Blackbird,seen_val,train,val,train,val,train
568,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0017_6755.jpg,10,11,011.Rusty_Blackbird,seen_test_train,train,val,train,seen_test_val,train
569,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0060_6756.jpg,10,11,011.Rusty_Blackbird,seen_test_train,seen_test_train,val,train,seen_test_val,train
570,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0114_6760.jpg,10,11,011.Rusty_Blackbird,train,train,val,seen_val,val,seen_test_train
571,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0120_6762.jpg,10,11,011.Rusty_Blackbird,train,seen_val,val,train,val,train
572,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0026_6768.jpg,10,11,011.Rusty_Blackbird,train,seen_test_train,val,seen_test_train,val,train
573,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0005_6771.jpg,10,11,011.Rusty_Blackbird,train,train,val,train,val,seen_val
574,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0011_7028.jpg,10,11,011.Rusty_Blackbird,seen_test_train,train,val,train,val,train
575,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0102_6590.jpg,10,11,011.Rusty_Blackbird,train,train,val,seen_test_train,val,train
576,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0006_6633.jpg,10,11,011.Rusty_Blackbird,seen_test_train,train,val,seen_test_train,val,train
577,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0001_6548.jpg,10,11,011.Rusty_Blackbird,seen_test_train,seen_test_train,val,seen_test_train,seen_test_val,seen_val
578,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0052_7035.jpg,10,11,011.Rusty_Blackbird,seen_val,train,val,train,val,seen_val
579,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0057_6935.jpg,10,11,011.Rusty_Blackbird,train,train,val,seen_val,val,train
580,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0111_3220.jpg,10,11,011.Rusty_Blackbird,seen_test_train,train,seen_test_val,seen_val,val,train
581,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0036_6550.jpg,10,11,011.Rusty_Blackbird,train,seen_val,val,train,val,seen_test_train
582,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0105_6937.jpg,10,11,011.Rusty_Blackbird,seen_val,train,val,seen_test_train,val,seen_test_train
583,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0022_6808.jpg,10,11,011.Rusty_Blackbird,seen_test_train,seen_val,seen_test_val,train,seen_test_val,seen_test_train
584,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0100_6597.jpg,10,11,011.Rusty_Blackbird,train,train,seen_test_val,train,seen_test_val,train
585,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0092_2727.jpg,10,11,011.Rusty_Blackbird,train,train,val,seen_val,val,train
586,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0094_6582.jpg,10,11,011.Rusty_Blackbird,train,train,val,seen_test_train,val,seen_val
587,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0107_6839.jpg,10,11,011.Rusty_Blackbird,train,seen_val,val,train,seen_test_val,seen_val
588,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0074_6585.jpg,10,11,011.Rusty_Blackbird,seen_test_train,train,val,train,val,seen_test_train
589,/scratch_global/yannick/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0096_6846.jpg,10,11,011.Rusty_Blackbird,seen_val,train,val,train,val,train
